"Date","Open","High","Low","Close","Volume"
"2018-12-12",170.399994,171.919998,169.020004,169.100006,35627700
"2018-12-13",170.490005,172.570007,169.550003,170.949997,31898600
"2018-12-14",169,169.080002,165.279999,165.479996,40703700
"2018-12-17",165.449997,168.350006,162.729996,163.940002,44287900
"2018-12-18",165.380005,167.529999,164.389999,166.070007,33841500
"2018-12-19",166,167.449997,159.089996,160.889999,49047300
"2018-12-20",160.399994,162.110001,155.300003,156.830002,64773000
"2018-12-21",156.860001,158.160004,149.630005,150.729996,95744600
"2018-12-24",148.149994,151.550003,146.589996,146.830002,37169200
"2018-12-26",148.300003,157.229996,146.720001,157.169998,58582500
"2018-12-27",155.839996,156.770004,150.070007,156.149994,53117100
"2018-12-28",157.5,158.520004,154.550003,156.229996,42291400
"2018-12-31",158.529999,159.360001,156.479996,157.740005,35003500
"2019-01-02",154.889999,158.850006,154.229996,157.919998,37039700
"2019-01-03",143.979996,145.720001,142,142.190002,91312200
"2019-01-04",144.529999,148.550003,143.800003,148.259995,58607100
"2019-01-07",148.699997,148.830002,145.899994,147.929993,54777800
"2019-01-08",149.559998,151.820007,148.520004,150.75,41025300
"2019-01-09",151.289993,154.529999,149.630005,153.309998,45099100
"2019-01-10",152.5,153.970001,150.860001,153.800003,35780700
"2019-01-11",152.880005,153.699997,151.509995,152.289993,27023200
"2019-01-14",150.850006,151.270004,149.220001,150,32439200
"2019-01-15",150.270004,153.389999,150.050003,153.070007,28710900
"2019-01-16",153.080002,155.880005,153,154.940002,30569700
"2019-01-17",154.199997,157.660004,153.259995,155.860001,29821200
"2019-01-18",157.5,157.880005,155.979996,156.820007,33751000
"2019-01-22",156.410004,156.729996,152.619995,153.300003,30394000
"2019-01-23",154.149994,155.139999,151.699997,153.919998,23130600
"2019-01-24",154.110001,154.479996,151.740005,152.699997,25441500
"2019-01-25",155.479996,158.130005,154.320007,157.759995,33535500
"2019-01-28",155.789993,156.330002,153.660004,156.300003,26192100
"2019-01-29",156.25,158.130005,154.110001,154.679993,41587200
"2019-01-30",163.25,166.149994,160.229996,165.25,61109800
"2019-01-31",166.110001,169,164.559998,166.440002,40739600
"2019-02-01",166.960007,168.979996,165.929993,166.520004,32668100
"2019-02-04",167.410004,171.660004,167.279999,171.25,31495500
"2019-02-05",172.860001,175.080002,172.350006,174.179993,36101600
"2019-02-06",174.649994,175.570007,172.850006,174.240005,28239600
"2019-02-07",172.399994,173.940002,170.339996,170.940002,31741700
"2019-02-08",168.990005,170.660004,168.419998,170.410004,23820000
"2019-02-11",171.050003,171.210007,169.25,169.429993,20993400
"2019-02-12",170.100006,171,169.699997,170.889999,22283500
"2019-02-13",171.389999,172.479996,169.919998,170.179993,22490200
"2019-02-14",169.710007,171.259995,169.380005,170.800003,21835700
"2019-02-15",171.25,171.699997,169.75,170.419998,24626800
"2019-02-19",169.710007,171.440002,169.490005,170.929993,18972800
"2019-02-20",171.190002,173.320007,170.990005,172.029999,26114400
"2019-02-21",171.800003,172.369995,170.300003,171.059998,17249700
"2019-02-22",171.580002,173,171.380005,172.970001,18913200
"2019-02-25",174.160004,175.869995,173.949997,174.229996,21873400
"2019-02-26",173.710007,175.300003,173.169998,174.330002,17070200
"2019-02-27",173.210007,175,172.729996,174.869995,27835400
"2019-02-28",174.320007,174.910004,172.919998,173.149994,28215400
"2019-03-01",174.279999,175.149994,172.889999,174.970001,25886200
"2019-03-04",175.690002,177.75,173.970001,175.850006,27436200
"2019-03-05",175.940002,176,174.539993,175.529999,19737400
"2019-03-06",174.669998,175.490005,173.940002,174.520004,20810400
"2019-03-07",173.869995,174.440002,172.020004,172.5,24796400
"2019-03-08",170.320007,173.070007,169.5,172.910004,23989900
